root,subcategories,entries,link
ه ي ض,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%8A_%D8%B6
ه ي ف,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%8A_%D9%81
ه ي ل,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%8A_%D9%84
ه ي م,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%8A_%D9%85
و ء د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A1_%D8%AF
و ء ي,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A1_%D9%8A
و ب ء,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A8_%D8%A1
و ب خ,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A8_%D8%AE
و ب ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A8_%D8%B1
و ب ل,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%A8_%D9%84
و ت د,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AA_%D8%AF
و ت ر,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AA_%D8%B1
و ث ر,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AB_%D8%B1
و ث ق,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AB_%D9%82
و ج ب,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%A8
و ج د,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%AF
و ج ر,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%B1
و ج ز,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%B2
و ج س,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%B3
و ج ع,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D8%B9
و ج ف,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D9%81
و ج ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D9%84
و ج م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D9%85
و ج ه,0,13,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AC_%D9%87
و ح ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AD_%D8%A8
و ح د,0,22,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AD_%D8%AF
و ح ش,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AD_%D8%B4
و ح ل,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AD_%D9%84
و ح ي,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AD_%D9%8A
و خ م,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AE_%D9%85
و د د,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AF_%D8%AF
و د ع,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AF_%D8%B9
و د ي,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%AF_%D9%8A
و ر ء,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D8%A1
و ر ث,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D8%AB
و ر د,0,7,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D8%AF
و ر ط,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D8%B7
و ر ع,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D8%B9
و ر ق,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D9%82
و ر ك,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D9%83
و ر م,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D9%85
و ر و,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D9%88
و ر ي,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B1_%D9%8A
و ز ر,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B2_%D8%B1
و ز ع,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B2_%D8%B9
و ز ن,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B2_%D9%86
و ز ي,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B2_%D9%8A
و س خ,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D8%AE
و س د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D8%AF
و س ط,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D8%B7
و س ع,0,7,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D8%B9
و س ل,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D9%84
و س م,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B3_%D9%85
و ش ق,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B4_%D9%82
و ش ك,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B4_%D9%83
و ش م,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B4_%D9%85
و ش ي,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B4_%D9%8A
و ص ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B5_%D8%A8
و ص د,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B5_%D8%AF
و ص ف,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B5_%D9%81
و ص ل,0,10,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B5_%D9%84
و ص ي,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B5_%D9%8A
و ض ء,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B6_%D8%A1
و ض ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B6_%D8%A8
و ض ح,0,7,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B6_%D8%AD
و ض ع,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B6_%D8%B9
و ط ء,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B7_%D8%A1
و ط ن,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B7_%D9%86
و ظ ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B8_%D8%A8
و ظ ف,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B8_%D9%81
و ع ب,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B9_%D8%A8
و ع ث,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B9_%D8%AB
و ع د,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B9_%D8%AF
و ع ظ,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B9_%D8%B8
و ع ي,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%B9_%D9%8A
و غ د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%BA_%D8%AF
و غ ل,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D8%BA_%D9%84
و ف د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%81_%D8%AF
و ف ر,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%81_%D8%B1
و ف ق,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%81_%D9%82
و ف ي,0,10,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%81_%D9%8A
و ق ء,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D8%A1
و ق ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D8%A8
و ق ت,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D8%AA
و ق د,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D8%AF
و ق ع,0,10,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D8%B9
و ق ف,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D9%81
و ق ي,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%82_%D9%8A
و ك ء,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D8%A1
و ك ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D8%A8
و ك د,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D8%AF
و ك ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D8%B1
و ك ز,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D8%B2
و ك ل,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%83_%D9%84
و ل د,0,10,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%84_%D8%AF
و ل ع,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%84_%D8%B9
و ل م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%84_%D9%85
و ل ي,0,19,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%84_%D9%8A
و م ء,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%85_%D8%A1
و م س,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%85_%D8%B3
و م ض,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%85_%D8%B6
و ن ي,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%86_%D9%8A
و ه ب,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%87_%D8%A8
و ه ج,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%87_%D8%AC
و ه ل,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%87_%D9%84
و ه م,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%87_%D9%85
و ه ن,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%88_%D9%87_%D9%86
ي ء س,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D8%A1_%D8%B3
ي ب س,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D8%A8_%D8%B3
ي ت م,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D8%AA_%D9%85
ي د ي,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D8%AF_%D9%8A
ي س ر,0,7,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D8%B3_%D8%B1
ي ق ظ,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%82_%D8%B8
ي ق ن,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%82_%D9%86
ي م م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%85_%D9%85
ي م ن,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%85_%D9%86
ي ن ع,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%86_%D8%B9
ي و م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%8A_%D9%88_%D9%85
ن ه ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%A8
ن ه ج,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%AC
ن ه د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%AF
ن ه ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%B1
ن ه ز,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%B2
ن ه ض,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D8%B6
ن ه ق,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D9%82
ن ه ك,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D9%83
ن ه ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D9%84
ن ه ي,0,7,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%87_%D9%8A
ن و ب,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%A8
ن و خ,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%AE
ن و ر,0,14,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B1
ن و س,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B3
ن و ش,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B4
ن و ص,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B5
ن و ط,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B7
ن و ع,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D8%B9
ن و ف,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%81
ن و ق,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%82
ن و ل,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%84
ن و م,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%85
ن و ه,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%87
ن و ي,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%88_%D9%8A
ن ي ء,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%8A_%D8%A1
ن ي ب,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%8A_%D8%A8
ن ي ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%86_%D9%8A_%D9%84
ه ب ب,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%A8_%D8%A8
ه ب ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%A8_%D8%B1
ه ب ط,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%A8_%D8%B7
ه ب ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%A8_%D9%84
ه ب و,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%A8_%D9%88
ه ت ف,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AA_%D9%81
ه ت ك,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AA_%D9%83
ه ج د,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D8%AF
ه ج ر,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D8%B1
ه ج س,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D8%B3
ه ج م,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D9%85
ه ج ن,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D9%86
ه ج و,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AC_%D9%88
ه د ء,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D8%A1
ه د ب,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D8%A8
ه د ج,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D8%AC
ه د د,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D8%AF
ه د ر,0,5,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D8%B1
ه د ف,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D9%81
ه د ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D9%84
ه د م,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D9%85
ه د ن,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D9%86
ه د ي,0,6,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%AF_%D9%8A
ه ذ ب,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B0_%D8%A8
ه ذ ر,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B0_%D8%B1
ه ذ ي,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B0_%D9%8A
ه ر ب,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D8%A8
ه ر ج,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D8%AC
ه ر ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D8%B1
ه ر س,0,8,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D8%B3
ه ر ش,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D8%B4
ه ر م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D9%85
ه ر و,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B1_%D9%88
ه ز ء,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D8%A1
ه ز ج,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D8%AC
ه ز ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D8%B1
ه ز ز,0,4,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D8%B2
ه ز ع,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D8%B9
ه ز ل,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D9%84
ه ز م,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B2_%D9%85
ه س س,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B3_%D8%B3
ه ش م,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B4_%D9%85
ه ص ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B5_%D8%B1
ه ض ب,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B6_%D8%A8
ه ض م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B6_%D9%85
ه ط ل,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D8%B7_%D9%84
ه ف و,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%81_%D9%88
ه ك م,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%83_%D9%85
ه ل ع,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%84_%D8%B9
ه ل ك,0,9,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%84_%D9%83
ه ل ل,0,3,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%84_%D9%84
ه ل ن,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%84_%D9%86
ه م ج,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D8%AC
ه م د,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D8%AF
ه م ر,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D8%B1
ه م ز,0,2,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D8%B2
ه م س,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D8%B3
ه م ك,0,1,https://en.m.wiktionary.org/wiki/Category:Arabic_terms_belonging_to_the_root_%D9%87_%D9%85_%D9%83
